time_sec,VehicleSpeed_mph,EngineSpeed_rpm,EngineTorque,AccelPedalPos,BrakePedalPos,TurnSignal,Latitude_deg,Longitude_deg,Altitude,Distance,SteerAngle,TransmissionGear,SPaT_signal,SPaT_dist
622,0,704.4285028,8.5,0,18.039222,1,40.56707472,-105.077263,150509,4746.961712,6.424362086,1,3,25.4781988
623,0,699.6391798,8,0,18.039222,1,40.56707472,-105.0772629,150509,4746.962704,6.405676193,1,3,25.47720713
624,0,698.922085,9.514050013,0,18.039222,1,40.56707472,-105.0772629,150509,4746.963695,6.452638337,1,3,25.47621546
625,0,689.4656073,10,0,18.039222,1,40.56707472,-105.0772629,150509,4746.964687,6.452453058,1,3,25.4752238
626,0,691.5291853,10.99479387,0,18.039222,1,40.56707472,-105.0772629,150509,4746.965679,6.375,1,3,25.47423213
627,0,687.3496266,12.49607928,0,18.039222,1,40.56707472,-105.0772629,150509,4746.96667,6.422977811,1,3,25.47324046
628,0,696.680431,10,0,18.039222,1,40.56707472,-105.0772629,150509,4746.967662,6.389383331,1,3,25.47224879
629,0,694.518347,11.5,0,18.039222,1,40.56707472,-105.0772629,150509,4746.968654,6.326701677,1,3,25.47125713
630,0,695.6391251,11.5,0,18.039222,1,40.56707472,-105.0772629,150509,4746.969645,6.423547967,1,3,25.47026546
631,0,701.4733379,10,0,18.431379,1,40.56707472,-105.0772629,150509,4746.970637,6.388798697,1,3,25.46927379
632,0,699.7334087,12.02601232,0,18.431379,1,40.56707472,-105.0772628,150509,4746.971629,6.426161318,1,3,25.46828213
633,0,693.2641764,11.47950637,0,18.431379,1,40.56707472,-105.0772628,150509,4746.97262,6.424145916,1,3,25.46729046
634,0,692.7449965,13,0,18.431379,1,40.56707472,-105.0772628,150509,4746.973612,6.4375,1,3,25.46629879
635,0,699.2588633,11,0,18.431379,1,40.56707472,-105.0772628,150509,4746.974604,6.4375,1,3,25.46530713
636,0,702.2584823,10.48267292,0,18.431379,1,40.56707472,-105.0772628,150509,4746.975595,6.375,1,3,25.46431546
637,0,703.9990767,10.02482987,0,18.431379,1,40.56707472,-105.0772628,150509,4746.976587,6.4375,1,3,25.46332379
638,0,708.9986395,9.5,0,18.431379,1,40.56707472,-105.0772628,150509,4746.977579,6.375,1,3,25.46233213
639,0,709.5134788,8.5,0,18.431379,1,40.56707472,-105.0772628,150509,4746.97857,6.336795853,1,3,25.46134046
640,0,701.5126584,8.5,0,18.431379,1,40.56707472,-105.0772628,150509,4746.979562,6.387016006,1,3,25.46034879
641,0,707.75,8.529383906,0,18.431379,1,40.56707472,-105.0772627,150509,4746.980554,6.425795484,1,3,25.45935713
642,0,700.227504,10.08287955,0,18.431379,1,40.56707472,-105.0772627,150509,4746.981545,6.4375,1,3,25.45836546
643,0,704.0350451,8.538499312,0,18.431379,1,40.56707472,-105.0772627,150509,4746.982537,6.4375,1,3,25.45737379
644,0,695.5285527,10.5,0,18.431379,1,40.56707472,-105.0772627,150509,4746.983529,6.4375,1,3,25.45638212
645,0,701.194523,9.943558691,0,18.431379,1,40.56707472,-105.0772627,150509,4746.98452,6.431460972,1,3,25.45539046
646,0,698.2092987,10,0,18.431379,1,40.56707472,-105.0772627,150509,4746.985512,6.375,1,3,25.45439879
647,0,701.7616984,9.608491601,0,18.16237354,1,40.56707472,-105.0772627,150509,4746.986504,6.364464754,1,3,25.45340712
648,0,702.5559606,9.059345579,0,22.745106,1,40.56707472,-105.0772627,150509,4746.987495,6.447850556,1,3,25.45241546
649,0,695.8132332,10.43042328,0,21.176478,1,40.56707472,-105.0772626,150509,4746.988487,6.4375,1,3,25.45142379
650,0,690.4777415,11.5,0,20.784321,1,40.56707472,-105.0772626,150509,4746.989479,6.4375,1,3,25.45043212
651,0,700.1172517,11.5,0,21.00962491,1,40.56707472,-105.0772626,150509,4746.99047,6.375,1,3,25.44944046
652,0,694.1459476,10.5,0,21.05305978,1,40.56707472,-105.0772626,150509,4746.991462,6.490524106,1,3,25.44844879
653,0,697.8206581,11.5,0,21.08476654,1,40.56707472,-105.0772626,150509,4746.992454,6.4375,1,3,25.44745712
654,0,701.552446,10.5,0,20.784321,1,40.56707472,-105.0772626,150509,4746.993445,6.321677778,1,3,25.44646546
655,0,697.40769,11,0,21.14072426,1,40.56707472,-105.0772626,150509,4746.994437,6.381202925,1,3,25.44547379
656,0,703.9648029,11,0,20.784321,1,40.56707472,-105.0772626,150509,4746.995429,6.425710197,1,3,25.44448212
657,0,696.3946331,11,0,20.784321,1,40.56707472,-105.0772626,150509,4746.99642,6.375,1,3,25.44349046
658,0,700.8625642,12,0,20.82913954,1,40.56707472,-105.0772625,150509,4746.997412,6.441671108,1,3,25.44249879
659,0,699.0823737,11,0,20.86469383,1,40.56707472,-105.0772625,150509,4746.998404,6.4375,1,3,25.44150712
660,0,694.1190068,11.5,0,1.644039159,1,40.56707472,-105.0772625,150509,4746.999395,6.432406054,1,1,25.44051545
661,1.511901437,1114.885163,97.88802984,15.99061724,0,1,40.56707472,-105.0772614,150509,4747.091665,3.931993051,1,1,25.34824592
662,6.987184899,1936.205664,154.5,21.176478,0,1,40.56707472,-105.0772498,150510.2083,4748.073731,0,1,1,24.36617965
663,12.67532843,2622.419813,156.1236381,18.823536,0,1,40.56707489,-105.0772133,150513.4251,4751.152684,13.71706944,1,1,21.28722684
664,15.73897242,2210.545848,75,12.549024,0,1,40.56707552,-105.0771495,150511.3757,4756.549066,50.1960357,2,1,15.8908446
665,17.39353585,2127.899585,36,11.372553,0,1,40.56708058,-105.0770691,150506.5996,4763.365035,133.0147839,2,1,9.074875322
666,18.19819917,1738.672692,71.87726002,12.549024,0,1,40.56710135,-105.076985,150488.2118,4770.889592,129.5197268,4,2,1.55031823
667,19.31026091,1622.106107,69,15.294123,0,1,40.56714532,-105.0769125,150480.6062,4778.822361,114.5677573,4,3,428.3509974
668,21.09283919,1704.446796,215.5960712,25.490205,0,1,40.56721016,-105.0768627,150481.1954,4787.248585,104.7588306,5,3,419.9247731
669,23.9133805,1836.164401,223.3601383,28.235304,0,0,40.56729159,-105.0768428,150506.4956,4796.532078,11.22488414,5,3,410.6412798
670,26.89619095,2047.246984,238.149928,28.627461,0,0,40.56738608,-105.0768434,150523.3981,4807.046496,5.1875,5,3,400.126862
671,29.26770807,2223.216401,167.310012,23.52942,0,0,40.5674922,-105.0768494,150524.8012,4818.857518,4.735131593,5,3,388.3158401
672,30.9575909,1898.182336,135.7211842,23.52942,0,0,40.56760774,-105.0768565,150547.0455,4831.719385,5.192074074,5,3,375.4539735
673,32.43550436,1848.074883,197.5,24.705891,0,0,40.56773015,-105.076864,150593.5518,4845.345311,3,6,3,361.8280475
674,34.26221702,1932.482289,171.8513043,23.921577,0,0,40.56785666,-105.0768632,150682.0034,4859.420328,3.432992203,6,3,347.7530306
675,35.82323689,2033.031486,157.5,23.52942,0,0,40.56799032,-105.0768639,150746.4608,4874.287028,3.375,6,3,332.88633
676,37.02982803,2086.414672,126,21.960792,0,0,40.56813179,-105.0768685,150801.4549,4890.022233,3.375,6,3,317.1511247
677,37.90202348,1478.871147,131.8603386,19.60785,0,0,40.56827846,-105.0768721,150830.2029,4906.334213,3.508488484,7,3,300.839145
678,38.64604564,1511.097132,124.5,19.60785,0,0,40.56842855,-105.076875,150857.9056,4923.025803,4.1875,7,3,284.1475556
679,38.894377,1627.661157,53.5,13.725495,0,0,40.56858064,-105.0768716,150859.8596,4939.942674,5.123226511,7,3,267.230684
680,38.72632278,1665.75,54.46167769,13.725495,0,0,40.56873417,-105.0768706,150892.2299,4957.018744,7.4375,7,3,250.1546142
681,38.44178726,1517.578756,-15.08698169,0,0,0,40.56888764,-105.0768758,150890.9484,4974.089671,5.996909131,7,3,233.0836874
682,37.79179436,1465.260207,-21.68045005,0,0,0,40.56903993,-105.0768837,150860.1735,4991.036877,5.696855089,7,3,216.1364816
683,36.84586377,1403.572165,-40,0,0,0,40.56918923,-105.0768936,150901.0303,5007.660188,5.86881463,7,3,199.5131703
684,35.82339031,1370.621545,-46,0,0.784314,0,40.56933496,-105.0769045,150944.9623,5023.890127,3.616541416,7,3,183.2832315
685,34.74744533,1328.5,-45.5,0,1.568628,0,40.56947708,-105.0769109,150932.1352,5039.704547,2.184392525,7,3,167.4688114
686,33.69547815,1282.768639,-44,0,3.137256,0,40.56961514,-105.0769178,150919.1984,5055.068398,3.619872662,7,3,152.1049599
687,32.6557175,1238.918368,-43.5,0,0.392157,0,40.5697487,-105.0769266,150886.9613,5069.93827,3.125,7,3,137.2350882
688,31.54030584,1200.845386,-43,0,0.784314,0,40.56987806,-105.0769349,150902.6475,5084.339062,2.997563479,7,3,122.834296
689,30.15445881,1145.778711,-42.5,0,15.294123,0,40.57000328,-105.0769426,150940.5542,5098.278786,2.561504653,7,3,108.8945719
690,27.42026327,1208.383661,-42.5,0,19.215693,0,40.57012174,-105.0769497,150923.3658,5111.464557,4.0625,6.029292846,3,95.7088011
691,24.28967667,1351.698942,-41.5,0,20.392164,0,40.57022995,-105.0769562,150906.5932,5123.509739,1.185255167,6,3,83.66361869
692,21.18784778,1192.279742,-42,0,15.0914695,0,40.57032628,-105.0769616,150891.0597,5134.231025,3.75,6,3,72.94233293
693,18.79368751,1390.071628,-40.72606857,0,18.95219375,0,40.57041094,-105.0769661,150902.3053,5143.651649,5.748502074,5,3,63.52170943
694,15.63110837,1155.04273,-41,0,21.960792,0,40.57048514,-105.0769701,150887.4127,5151.909892,6.3125,5,3,55.26346643
695,12.57747864,938.3466997,-39.5,0,14.117652,0,40.57054724,-105.0769738,150873.6447,5158.821422,3.374623731,5,3,48.35193599
696,10.76349109,995.1615597,-11.23180692,0,0.739622801,0,40.570598,-105.0769772,150915.8793,5164.473797,3.061844167,4,3,42.69956151
697,8.114264028,843.1557856,2,0,16.862751,0,40.57064123,-105.0769801,150945.5125,5169.286229,2.5,4,3,37.88712883
698,5.290743988,828.3531499,-3.5,0,16.470594,0,40.57067465,-105.0769821,150971.2518,5173.005993,2.5,1,3,34.16736547
699,2.764554095,702.561929,11,0,14.509809,0,40.57069637,-105.0769834,150986.2562,5175.424119,2.499368687,1,3,31.74923933
700,1.680654863,706.2095227,10,0,12.549024,0,40.57070859,-105.0769841,150990.2569,5176.784531,2.436410199,1,3,30.38882715
701,0.898190276,695.1796951,14.23765018,0,7.84314,0,40.57071534,-105.0769845,150999.2548,5177.536253,5.177418647,1,3,29.6371048
702,1.184488469,685.4755956,15.5,0,8.74743006,0,40.57072013,-105.0769847,150983.6619,5178.069601,4.125468499,1,3,29.10375732
703,1.029145719,686.75,16,0,10.196082,0,40.57072474,-105.0769849,150961.7812,5178.582387,4.063920741,1,3,28.59097145
704,0.657819913,689.4572057,16.5,0,11.372553,0,40.5707288,-105.0769852,150960.6997,5179.033892,4.125,1,1,28.13946612
705,0,708.7255695,16,0,11.76471,0,40.57073141,-105.0769853,150972.8155,5179.324097,4.125,1,1,27.84926155
706,0,701.2760918,16,0,0,0,40.57073253,-105.0769853,150960.8013,5179.448788,4.1875,1,1,27.72456984
707,2.048434047,1393.98406,106.9645953,17.647065,0,0,40.57073384,-105.0769854,150944.5157,5179.595737,4.0625,1,1,27.57762073
708,7.704158343,2016.08614,157.7631101,21.568635,0,0,40.57074406,-105.076986,150940.2643,5180.733444,2.125,1,1,26.4399142
709,13.38766835,2757.016381,145.3107212,21.960792,0,0,40.57077412,-105.0769875,150943.6441,5184.078192,3.625,1,1,23.09516658
710,17.8144179,2592.511086,180.5,25.490205,0,0,40.57082578,-105.0769898,150945.2561,5189.825157,3.5026408,2,1,17.34820093
711,21.91936536,2654.489378,132,26.666676,0,0,40.57089587,-105.0769928,150952.7303,5197.623024,2.75,2,1,9.550333736
712,25.47240754,2432.654469,184.5,27.45099,0,0,40.57098172,-105.0769963,150956.6798,5207.173358,2.375,4,2,367.6223149
713,28.75247183,2521.385416,156.267118,27.45099,0,0,40.57108207,-105.0769999,150971.8513,5218.336179,0.5,4,2,356.4594937
714,31.56250147,2376.89696,190,27.45099,0,0,40.57119524,-105.0770029,150993.9114,5230.923459,1.75,5,2,343.8722145
715,33.78537007,2528.381096,126.6685092,20.392164,0,0,40.57131916,-105.0769983,151014.423,5244.71323,5.069323534,5,2,330.0824431
716,35.06260714,2070.066123,130.3250504,21.176478,0,0,40.57145189,-105.0769951,151015.8191,5259.479652,2.808525357,6,2,315.3160208
717,36.21977224,2060.083875,113.5014668,19.215693,0,0,40.57159042,-105.0769954,150997.7158,5274.88401,3.195906184,6,2,299.9116631
718,36.8743756,1716.558456,50.21217788,18.823536,0,0,40.57173343,-105.0769946,150963.8138,5290.785383,6.25,6,2,284.0102904
719,37.47785551,1462.389445,113,18.823536,0,0,40.57187959,-105.076994,150903.7698,5307.037941,4.682958269,7,2,267.7577324
720,38.08155414,1487.570223,118.5,18.823536,0,0,40.57202745,-105.0769937,150907.1469,5323.47964,4.192309303,7,2,251.3160327
721,38.35064283,1467.96071,28.50605784,0,0,0,40.57217745,-105.0769934,150940.8214,5340.158903,3.693506445,7,2,234.6367699
722,38.0617257,1514.521186,46,11.76471,0,0,40.57232896,-105.0769893,150969.9541,5357.010883,4.802459341,7,2,217.7847899
723,38.04899464,1562.25,37.5,10.980396,0,0,40.57248023,-105.0769859,150951.919,5373.83526,4.75,7,3,200.9604132
724,37.89264672,1495.758863,20.16122656,0,0,0,40.57263101,-105.0769851,150941.4405,5390.601798,4.744580394,7,3,184.1938749
725,37.26559157,1439.5,-13.59920005,0,6.274512,0,40.57278104,-105.0769842,150879.7914,5407.284152,5.51126732,7,3,167.5115207
726,36.21889957,1384.289969,-39,0,12.549024,0,40.57292842,-105.0769841,150876.488,5423.672152,7.875,7,3,151.1235213
727,34.62658044,1323.5,-44,0,14.509809,0,40.57307161,-105.0769861,150907.8116,5439.594954,13.61901913,7,3,135.200719
728,32.80187719,1246.444456,-42,0,18.823536,0,40.57320894,-105.0769927,150900.5269,5454.877696,5.125,7,3,119.9179771
729,30.10189962,1138.426053,-40.35194891,0,22.352949,0,40.57333825,-105.0770024,150885.8634,5469.279287,3.825910248,7,3,105.516386
730,26.75569783,1240.517137,-40,0,18.431379,0,40.57345698,-105.0770118,150919.0927,5482.505405,4.179952705,6,3,92.29026843
731,23.83276549,1326.033573,-40,0,21.960792,0,40.57356394,-105.0770202,150945.3866,5494.420251,3.679956164,6,3,80.37542256
732,21.42458077,1192.535162,-40,0,19.60785,0,40.57365913,-105.0770278,150959.8861,5505.0245,-0.289182975,6,3,69.77117298
733,18.50783472,1245.691605,-40,0,21.176478,0,40.57374352,-105.077034,150950.7089,5514.422608,-1.4375,5,3,60.37306498
734,15.39984982,1136.129567,-40,0,21.960792,0,40.57381718,-105.0770383,150916.4052,5522.621915,-6.775884089,5,3,52.17375829
735,11.97376264,981.748022,-39,0,22.352949,0,40.57387842,-105.0770405,150884.9009,5529.433935,0.125,5,3,45.36173815
736,8.479444098,868.5771827,-1.226306524,0,25.490205,0,40.57392655,-105.0770414,150851.3373,5534.786169,2.17851417,3,3,40.00950365
737,4.606825777,821.5833595,1.141640559,0,26.666676,0,40.57396093,-105.0770418,150844.408,5538.609426,2.0625,1,3,36.18624743
738,1.27150355,706.5758993,14.26489777,0,23.137263,0,40.57398004,-105.0770419,150861.1017,5540.733811,1.8125,1,3,34.06186241
739,0,713.0335915,14,0,23.921577,0,40.57398652,-105.0770419,150857.2338,5541.454736,1.677324608,1,3,33.34093685
740,0,0,-19.5,0,16.79632258,0,40.57398733,-105.0770419,150832.3256,5541.544377,2.875,1,3,33.25129574
741,0.369223923,710.726371,-1.86588141,0,4.765762908,0,40.57398782,-105.0770419,150819.4367,5541.599599,2.448780835,1,3,33.19607379
742,1.173315197,721.25,4.863844599,0,13.333338,0,40.57399026,-105.0770419,150824.0614,5541.871257,2.375,1,3,32.9244156
743,0.095339848,729.1059548,11.63348291,0,16.862751,0,40.57399399,-105.0770419,150826.8812,5542.285572,2.5,1,3,32.5101012
744,0,690.7508197,18.5,0,17.254908,0,40.57399545,-105.0770419,150828.2315,5542.447749,2.625,1,1,32.34792358
745,0,683.8051402,20,0,0,0,40.57399619,-105.0770419,150830.5576,5542.530121,2.698852243,1,1,32.26555224
746,2.46809324,1168.684167,101.8595941,15.68628,0,0,40.57399852,-105.0770419,150837.7221,5542.788927,2.448447787,1,1,32.00674635
747,7.402624109,1904.926153,167.1060109,23.137263,0,0,40.57400948,-105.0770418,150831.7566,5544.00828,4.948558434,1,1,30.78739281
748,13.64444564,2834.111279,183.5,23.137263,0,0,40.57403854,-105.0770415,150829.1681,5547.239088,8.932440902,1,1,27.55658533
749,18.92141413,2712.446617,154,23.137263,0,0,40.57409077,-105.0770414,150835.1187,5553.046711,4.010598086,2,1,21.7489621
750,22.85790637,2778.141133,93.5,22.745106,0,0,40.57416377,-105.0770411,150843.8528,5561.164389,3.343011651,2,1,13.63128436
751,25.94449106,2475.063182,126.9028578,21.568635,0,0,40.5742559,-105.0770394,150830.9987,5571.410114,5.3125,4,1,3.385559267
752,28.55496956,2384.327315,93.93537759,21.568635,0,0,40.57436012,-105.0770377,150802.5922,5582.999187,5.25,4,3,409.2784159
753,30.8622551,2346.069189,129,21.568635,0,0,40.5744726,-105.0770366,150827.3366,5595.506965,8.022422917,5,3,396.7706381
754,32.84870722,2130.756633,92.56005227,21.568635,0,0,40.57459387,-105.077036,150812.7058,5608.99233,3.625,5,3,383.2852723
755,34.40893791,1941.25,134.5,21.568635,0,0,40.57472303,-105.0770354,150776.7871,5623.354386,3.761707234,6,3,368.9232165
756,35.93328725,2025.340634,133.5,21.568635,0,0,40.57485913,-105.0770344,150780.5446,5638.488417,4.663576804,6,3,353.789186
757,37.04937086,1863.690087,54,19.60785,0,0,40.57500081,-105.0770329,150704.51,5654.241957,5.4375,6,3,338.0356461
758,37.59585789,1458.399872,87.9236776,16.862751,0,0,40.57514686,-105.0770316,150657.2357,5670.482572,5.074071613,7,3,321.795031
759,37.84413066,1467.692347,70,14.901966,0,0,40.57529544,-105.0770305,150638.6971,5687.004354,4.449658333,7,3,305.2732487
760,37.93275777,1469.412627,70.5,14.901966,0,0,40.57544495,-105.0770292,150617.457,5703.629609,5.325402286,7,3,288.6479939
761,37.91494444,1468.5,60,13.725495,0,0,40.57559488,-105.077028,150643.8565,5720.301902,6.099667816,7,3,271.9757004
762,37.61076968,1567.051773,48.1635313,13.725495,0,0,40.57574551,-105.0770258,150671.4824,5737.052254,4.3125,7,3,255.2253482
763,37.47643844,1602.305008,54.5,13.333338,0,0,40.57589525,-105.0770238,150632.3055,5753.703405,4.638135383,7,3,238.5741974
764,37.27244264,1583.637094,55,13.333338,0,0,40.57604365,-105.0770224,150619.5081,5770.204399,4.860402056,7,3,222.0732032
765,36.91480302,1498.435077,35.5,0,0,0,40.57619151,-105.0770204,150641.7984,5786.646547,6.298905294,7,3,205.6310559
766,36.15517141,1398.099689,-14.44938684,0,0.392157,0,40.57633763,-105.0770185,150679.6875,5802.895315,5.5625,7,3,189.3822877
767,35.01909497,1351.53659,-37.5,0,0.392157,0,40.57648118,-105.0770173,150677.8183,5818.858055,4.407960242,7,3,173.4195478
768,33.78652635,1283.96405,-43,0,1.608657839,0,40.57662152,-105.0770166,150699.6943,5834.463232,4.5,7,3,157.8143704
769,32.74729874,1254.280916,-42.5,0,5.561262752,0,40.57675666,-105.0770158,150778.0504,5849.490563,5.3125,7,3,142.7870393
770,31.29150356,1186.184082,-40.5,0,13.725495,0,40.57688618,-105.0770147,150818.6052,5863.892225,3.860399907,7,3,128.3853778
771,29.08844599,1109.405459,-38.5,0,16.470594,0,40.57700998,-105.0770134,150866.957,5877.65846,3.125,7,3,114.619143
772,26.65216755,1406.796498,-38,0,18.431379,0,40.57712624,-105.0770118,150865.5528,5890.586777,4.5,6,3,101.6908252
773,23.4525254,1306.074141,-38,0,21.176478,0,40.57723196,-105.0770102,150859.6014,5902.34305,4.5625,6,3,89.93455224
774,20.61388222,1221.764688,-38,0,13.333338,0,40.57732595,-105.0770087,150804.2755,5912.795176,4.5,6,3,79.48242698
775,18.61965661,1379.515604,-38,0,15.294123,0,40.57740864,-105.0770074,150773.3808,5921.990897,3.797083842,5,3,70.2867056
776,16.24707365,1199.068891,-38,0,17.91823575,0,40.57748239,-105.0770062,150801.1409,5930.192467,2.0625,5,3,62.08513553
777,13.32103184,973.0960037,-37,0,18.431379,0,40.57754738,-105.0770046,150810.0262,5937.420469,2.927584773,5,3,54.8571333
778,11.21712654,1029.061973,-13.99067025,0,16.470594,0,40.57760161,-105.0770033,150851.9125,5943.450724,4.765929698,4,3,48.82687883
779,8.78874634,853.4352059,5.000846151,0,22.352949,0,40.57764641,-105.0770022,150905.8754,5948.433979,4.6875,4,3,43.84362402
780,4.635112405,796.4238969,14.49754201,0,25.490205,0,40.57768074,-105.0770012,150970.4511,5952.251984,4.483382532,1,1,40.02561821
781,0.801779324,746.8472181,11.47476305,0,25.098048,0,40.57770029,-105.0770007,151014.4746,5954.426407,3.079621473,1,1,37.85119609
782,0,680.9873756,10.5,0,0,0,40.57770627,-105.0770004,150976.0202,5955.092126,3.517150298,1,1,37.18547658
783,2.29562849,1495.80276,121.4552767,19.59031143,0,0,40.5777084,-105.0770003,150874.433,5955.330518,4.732402372,1,1,36.94708469
784,7.885500686,1985.595018,148.5,20.000007,0,0,40.57771922,-105.077,150813.4847,5956.534306,8.633588581,1,1,35.7432962
785,12.41948762,2414.382275,80.19113604,16.470594,0,0,40.57774866,-105.076999,150809.6301,5959.808681,9.29469142,1,1,32.46892152
786,15.38143512,2193.444314,120,17.254908,0,0,40.5777961,-105.0769974,150815.3222,5965.084725,8.893141357,2,1,27.192878
787,18.17785439,1894.18357,136.6737483,20.000007,0,0,40.57785961,-105.0769986,150815.2199,5972.150292,4.902388169,2,1,20.12731055
788,20.68551971,1987.326945,146,20.000007,0,0,40.5779334,-105.0769995,150830.9719,5980.358331,6.0625,4,1,11.91927183
789,22.96662778,1738.881404,151.445295,20.000007,0,0,40.57801464,-105.0769983,150868.2228,5989.39264,6.1875,5,1,2.884962904
790,25.13841081,1894.947475,149.7241377,19.215693,0,0,40.57810492,-105.0769973,150877.3217,5999.430921,13.7288821,5,3,369.8075544
791,26.7933832,1871.761934,77.34836969,17.254908,0,0,40.57820406,-105.0769982,150856.9483,6010.456055,18.70631911,5,3,358.782421
792,28.0433013,1586.163299,137.5,18.431379,0,0,40.57830966,-105.0770048,150863.4007,6022.21549,-2.20697037,6,3,347.0229862
793,29.39285646,1660.75,141.5,19.215693,0,0,40.57841994,-105.0770162,150861.2561,6034.515029,-8.6875,6,3,334.7234469
794,30.66788022,1720.080815,99,16.1553209,0,0,40.57853602,-105.077025,150828.0654,6047.447103,-0.288425926,6,3,321.7913726
795,30.70453395,1751.159065,6.614974271,0,0,0,40.5786576,-105.0770328,150851.9851,6060.98274,-0.709762611,6,3,308.2557355
796,30.17038851,1689.056177,-15.87805151,0,10.588239,0,40.5787798,-105.0770372,150858.1382,6074.57987,5.879007407,6,3,294.658606
797,29.14811977,1628.165282,-22,0,10.980396,0,40.57889955,-105.0770373,150868.4603,6087.895158,4.6875,6,3,281.3433178
798,28.20312107,1565.907307,-20,0,0,0,40.57901563,-105.0770374,150917.0432,6100.802058,3.375,6,3,268.4364182
799,28.41862798,1681.932576,84.73188974,13.725495,0,0,40.57912808,-105.0770375,150947.7061,6113.306544,6.9375,6,3,255.9319318
800,29.12071968,1703.424785,69.40182065,13.725495,0,0,40.5792407,-105.0770378,150968.7149,6125.828708,5,6,3,243.4097675
801,29.7591413,1736.142599,56.59931855,7.84314,0,0,40.57935576,-105.0770385,150965.6371,6138.62366,4.875,6,3,230.6148159
802,29.9131883,1732.87561,21.38705912,5.098041,0,0,40.57947286,-105.0770395,150988.4034,6151.644116,4.166560913,6,3,217.5943594
803,30.0284458,1722.443457,23.39636262,5.098041,0,0,40.57959181,-105.0770405,150990.555,6164.871595,2.396240312,6,3,204.3668811
804,30.03100936,1725.123818,22.60640685,5.098041,0,1,40.57971028,-105.0770408,150961.8666,6178.044817,2.5,6,3,191.1936592
805,30.06853105,1726.532939,23.88131967,4.705884,0,1,40.57982873,-105.0770404,150914.0603,6191.216444,3.227825608,6,3,178.0220319
806,29.86072702,1722.5,23.5,0,0,1,40.57994739,-105.0770391,150842.3152,6204.41042,5.766799098,6,3,164.8280559
807,29.49631973,1656.25,-12.08508249,0,3.509825729,1,40.58006548,-105.0770374,150840.21,6217.542123,7.375,6,3,151.6963526
808,27.39872141,1523.926714,-20.5,0,20.392164,1,40.58018287,-105.0770382,150830.9246,6230.596729,8.210205823,6,3,138.6417472
809,24.38993642,1352.25,-16,0,21.960792,1,40.58029272,-105.0770399,150766.7905,6242.813355,5.5,6,3,126.4251208
810,21.07808983,1134.41746,-12.37655695,0,22.02659905,1,40.58038976,-105.0770409,150788.5792,6253.603714,4.022985415,6,3,115.6347619
811,18.455811,1373.190815,-15.5,0,20.000007,1,40.58047407,-105.0770418,150871.9474,6262.978203,6.469562911,5,3,106.260273
812,15.52068126,1140.75,-14,0,18.70421656,1,40.58054735,-105.0770427,150908.1587,6271.127066,11.1875,5,3,98.1114096
813,14.47784227,1313.397646,-0.5,0,1.176471,1,40.58061101,-105.0770443,150877.4524,6278.207713,28.72325694,4,3,91.03076276
814,13.75013273,1302.293699,-3.5,0,11.76471,1,40.58066866,-105.0770482,150827.7495,6284.628053,19.74905638,4,3,84.61042319
815,13.74159748,1356.485407,56.33704403,12.941181,0,1,40.58072297,-105.0770548,150816.0575,6290.694346,7.8125,4,3,78.54413001
816,14.57731934,1461.709512,100.8696341,14.01540417,0,1,40.58077604,-105.0770631,150832.2747,6296.635337,-1.038823365,4,3,72.6031392
817,16.05548209,1513.870005,63.27898787,0,0,1,40.58083303,-105.0770719,150844.2437,6303.016694,-11.34954383,4,1,66.22178213
818,16.01775829,1486.732064,-4.143104848,0,2.745099,1,40.58089546,-105.0770804,150872.5014,6309.99525,-11.5625,4,1,59.24322578
819,15.28604452,1444.232301,-4.639083737,0,18.039222,1,40.58095912,-105.0770863,150905.9786,6317.093392,-6.150192826,4,1,52.14508424
820,12.15278874,1150.918502,3,0,22.745106,1,40.58102132,-105.0770886,150889.3372,6324.013526,-2.75,4,1,45.22494992
821,7.932893173,918.0100592,3.79961675,0,25.882362,1,40.581072,-105.0770892,150875.7304,6329.649187,-2.409827346,3,1,39.58928849
822,3.281615594,737.7405804,13.34896377,0,8.557252763,1,40.58110317,-105.0770896,150902.1414,6333.115132,-2.1875,1,2,36.12334343
823,4.581901956,1448.439145,121.5441162,18.039222,0,1,40.58112084,-105.0770897,150913.6394,6335.079906,-0.097835292,1,2,34.15857003
824,9.056593274,2035.953536,140.663787,18.039222,0,1,40.58114025,-105.0770897,150935.0979,6337.239177,0.057237132,1,2,31.99929914
825,13.40537801,2167.991498,86.72398943,16.078437,0,1,40.58117729,-105.0770896,150952.9735,6341.356921,3.658632092,1,2,27.88155527
826,15.37716086,2109.273816,63.69283017,9.019611,0,1,40.58122715,-105.0770891,150973.1409,6346.901281,16.05432595,2,2,22.33719441
827,16.38777585,1562.75,38.33056623,7.84314,0,1,40.58128478,-105.07709,150977.0447,6353.311276,100.8722711,4,2,15.92719986
828,16.87958008,1607.067105,38.16531354,7.450983,0,1,40.58134816,-105.0771016,150959.3487,6360.456165,155.9311191,4,3,8.782310526
829,17.45856985,1670.91772,71.56228359,16.33243235,0,1,40.58140612,-105.0771391,150943.2418,6367.763592,166.1964646,4,3,1.474883456
830,19.81931308,2010.301629,134,19.60785,0,1,NaN,NaN,150918.0725,NaN,103.3303158,4,2,NaN
